"","id_municipio","ano","share_feminino","share_esquerda","open","logPop","gdppc","vote_margin"
"4779",2802304,2020,0.0363468146973302,0.150409727729315,0,9.65220169527564,10.8792784123878,-0.0193595742728691
"4780",2802403,2008,0.00341665168135227,0.313612659593598,1,9.38840287184975,4.30562956857848,-0.0349105597230237
"4781",2802403,2012,0.0228723404255319,0.430673758865248,1,9.34242071233339,5.18459116172899,-0.186539019437192
"4782",2802403,2016,0.0172955974842767,0.323375262054507,0,9.36990494164752,5.39859252396761,0.0816095211107963
"4783",2802403,2020,0.0416589520459174,0.297722643954823,0,9.35884658027541,6.22269991240071,0.467753467753468
"4784",2802502,2016,0.0467532467532468,0.0974025974025974,1,8.09376775793108,6.05706999929007,-0.0406794814483684
"4785",2802502,2020,0.0602858918582971,0.161591050341827,0,8.12681372072611,5.69692898645461,-0.0378847671665352
"4786",2802601,2008,0.00306091215182124,0.0850933578206305,1,8.65102453904976,6.68056375437691,0.138337936228973
"4787",2802809,2020,0.0229274218038263,0.201791679319769,0,9.8063707417564,5.92801077966841,-0.589019689550995
"4788",2802908,2008,0.0064996254862638,0.0504264624157344,0,11.3588997773311,8.91398918897301,-0.0583112609358696
"4789",2802908,2020,0.056959050584572,0.170348393161389,1,11.4735815442272,10.5068010685895,-0.477406027518536
"4790",2803104,2012,0.0144418423106948,0.665105386416862,0,8.50552538654856,6.12791763090421,-0.419655464558034
"4791",2803203,2008,0.00583808117042977,0.0882746008299923,0,10.2753958771155,20.8413738395772,-0.0324483775811209
"4792",2803203,2012,0.00741300020591667,0.272770952021415,0,10.347050949243,19.4368711537953,0.131696308634678
"4793",2803203,2016,0.0597139912393713,0.253349652151507,0,10.425638798632,14.958259012111,-0.095112553234638
"4794",2803203,2020,0.0813748132047276,0.18054612145089,0,10.4547542982996,13.1443980297196,-0.101761804087385
"4795",2803302,2008,0.00688468158347676,0.0903614457831325,1,9.67533145939837,37.693240742307,0.0755266478982623
"4796",2803302,2012,0.00151568147370876,0.335665150985193,0,9.7534201912715,40.0150737209295,-0.0155754254398616
"4797",2803302,2016,0.0206911732335461,0.277459828307286,1,9.82411961715256,8.92752950516634,0.159504924605596
"4798",2803302,2020,0.0785943423738699,0.34310294546515,0,9.84728750284793,10.6160529249211,0.130949130949131
"4799",2803401,2008,0.00235811979248546,0.14211601949379,1,9.54280458719986,8.70981015586747,-0.129470580694783
"4800",2803500,2008,0.00390634361444628,0.108179356292089,1,11.4262340367915,7.91809046288486,-0.487191262504243
"4801",2803500,2012,0.0286063271039453,0.364871137168682,0,11.47835472392,8.33964221878734,-0.53454273901244
"4802",2803500,2020,0.067589283572782,0.140191399035809,1,11.5638181791362,8.19472369481116,0.0883775975495144
"4803",2803609,2008,0.013871473354232,0.103761755485893,1,10.1115580743528,34.5267624657164,0.209996775233796
"4804",2803609,2020,0.111173006525545,0.119449307655579,1,10.3116157780638,11.6994722016519,-0.350338152985075
"4805",2803807,2012,0.0022737608003638,0.485220554797635,1,8.158802490694,8.07216892755713,-0.350940904588973
"4806",2803807,2016,0.0283778060144007,0.529436679373147,1,8.20876404581967,9.32214750309896,-0.152248062015504
"4807",2803807,2020,0.0409381663113006,0.194456289978678,0,8.21581779183245,6.71061352404198,-0.647058823529412
"4808",2803906,2016,0.031690725070516,0.257176041148167,0,9.44501715910407,6.16524024366501,0.00409024937326824
"4809",2804102,2008,0.00555854402008248,0.50242065626681,0,9.32634404773249,6.40248990001239,0.100231749710313
"4810",2804201,2012,0.251683633516053,0.262960062646829,1,9.54223069909228,5.21482454564292,-0.06752655538695
"4811",2804201,2016,0.0192162203056438,0.416099258586776,0,9.61693817168028,5.2754380282022,0.0508344312692139
"4812",2804201,2020,0.0464332796250183,0.173282554562765,0,9.6274046159277,6.63224705140343,0.15085750582257
"4813",2804300,2008,0.00288108957569408,0.136196961760084,1,8.91435727448502,6.6360890362816,0.0522403054048624
"4814",2804300,2012,0.00478589420654912,0.284130982367758,0,8.90666440977005,8.24665177840738,-0.160553892215569
"4815",2804300,2016,0.027328897338403,0.186787072243346,0,8.9440283252606,6.83921043743701,-0.101203113941967
"4816",2804300,2020,0.0462745098039216,0.0891503267973856,1,8.94102198354136,6.29428370714021,-0.090538474605062
"4817",2804409,2020,0.0587155963302752,0.265810397553517,1,9.836439217783,7.85776726489815,-0.109240518301334
"4818",2804458,2020,0.0328311221047897,0.0715088823926242,1,9.0835292051098,6.45410430105514,0.112418300653595
"4819",2804508,2016,0.0230899631729701,0.343251300637166,0,10.4960959077175,8.90659572738558,-0.277398437883775
"4820",2804508,2020,0.0421182846371348,0.340303958529689,1,10.5273918303539,9.8901490593192,0.500428578631574
"4821",2804607,2012,0.0108607844897226,0.545193429674176,0,10.1242683146611,7.66407654967443,-0.368216287504121
"4822",2804904,2008,0.00490693739424704,0.143485617597293,0,9.45375702812995,10.0636251570331,0.0187849245036262
"4823",2804904,2012,0.00476190476190476,0.599149659863946,0,9.50144159247362,8.65553269852964,-0.936630036630037
"4824",2804904,2016,0.023551577955723,0.315748155126393,0,9.56752518590912,7.89826632394837,-0.249691669469671
"4825",2805109,2016,0.036036036036036,0.155761024182077,1,9.16146520419405,5.24720858155769,0.0067613252197431
"4826",2805109,2020,0.0471219803161348,0.154190277363555,1,9.17626639164243,4.91922336192249,0
"4827",2805208,2012,0.00458295142071494,0.36205316223648,1,8.71341765337918,5.62741873457937,-0.0929023508137432
"4828",2805208,2016,0.0158584934431229,0.39737724916133,0,8.77940359789435,5.8635872124575,0.124382577458464
"4829",2805208,2020,0.0433782451528097,0.27177127834374,0,8.79890749208823,7.3840787043238,-0.384862385321101
"4830",2805307,2008,0.00240489724529952,0.305421950153039,1,9.04640868029382,7.55196520517122,-0.500648028142937
"4831",2805307,2012,0.00126608989238236,0.30238446929732,0,9.05228206731791,7.26887268899986,-0.413848344606622
"4832",2805307,2020,0.114786418400876,0.256516976998905,1,9.14409372615726,7.1939013494134,-0.167242462311558
"4833",2805505,2020,0.371533742331288,0.462494887525562,0,10.0802520306635,7.47087312587992,-0.0186382393397524
"4834",2805604,2016,0.0232998398136013,0.306320081549439,1,10.2616863348432,5.54411582278822,-0.237870503597122
"4835",2805604,2020,0.030633931843166,0.296958592891169,0,10.2644084695597,5.73495346775363,-0.385219399538106
"4836",2805802,2020,0.0413806823833682,0.122649955237243,1,9.89389165886268,8.19818468189187,0.491546170912708
"4837",2805901,2008,0.00843091334894614,0.140749414519906,0,9.14516164595119,13.7309607722905,-0.0232558139534884
"4838",2805901,2012,0.0100480559196156,0.483398864132809,1,9.15999399753944,15.021462823743,0.167705940269117
"4839",2805901,2016,0.0643409233340297,0.163567996657614,0,9.22187360778986,9.80987602038934,0.134973194575844
"4840",2806008,2016,0.0101952277657267,0.224403470715835,1,9.82568816008172,9.50146455933416,-0.0450856627592425
"4841",2806404,2012,0.000308641975308642,0.590740740740741,0,8.87835804062782,5.26785214691759,0
"4842",2806404,2016,0.0226843100189036,0.0976685570258349,0,8.94637482614172,5.34989003167536,-0.388506241928541
"4843",2806701,2012,0.00932203389830509,0.423979912115505,1,11.3023402269034,7.58480251943889,0
"4844",2806701,2020,0.134246488474587,0.244522654491265,0,11.419636241657,5.55012990160693,-0.239310677271632
"4845",2806800,2016,0.0137988710014635,0.404557808906544,0,9.31045716331096,5.69396038003037,-0.0915791124353144
"4846",2806800,2020,0.0414228879007723,0.349169201965832,1,9.32429386205203,5.37243470135238,-0.0315591144606688
"4847",2806909,2016,0.0185889311364597,0.240811153358682,1,8.2728260036504,5.61063819048075,0.00534423137378187
"4848",2806909,2020,0.0344986200551978,0.227690892364305,1,8.23774380389093,5.84852721316742,0.0944247502417015
"4849",2807006,2008,0.00440528634361234,0.141519823788546,1,8.2380082492184,7.26837583579082,0.0360396039603961
